Lat_Start,Lon_Start,Coordinate Pair,Lat_End,Lon_End,Lat_Start_Rad,Lon_Start_Rad,Lat_End_Rad,Lon_End_Rad,Distance_Km,RT_Km,Distance_Miles,RT_Miles,Trip,RowCount
67.79234,25.4078,,67.79145,25.4078,1.183199541,0.443449766,1.183184007,0.443449766,0.098963525,2974.323158,0.061496876,1848.272702,29777,4
67.79145,25.41116,,67.78616,25.41116,1.183184007,0.443508409,1.183091679,0.443508409,0.58822116,2974.911379,0.365526224,1848.638228,29778,5
67.78616,25.44551,,67.78613,25.44551,1.183091679,0.444107929,1.183091156,0.444107929,0.003334919,2974.914714,0.00207235,1848.6403,29779,1
67.78613,25.44751,,67.78775,25.44751,1.183091156,0.444142836,1.18311943,0.444142836,0.180135769,2975.09485,0.11193808,1848.752238,29780,2
67.78775,25.46909,,67.78822,25.46909,1.18311943,0.444519478,1.183127633,0.444519478,0.052261688,2975.147112,0.03247591,1848.784714,29781,3
67.78822,25.47264,,67.78904,25.47264,1.183127633,0.444581437,1.183141945,0.444581437,0.091179856,2975.238291,0.05666003,1848.841374,29782,4
67.78904,25.47658,,67.79223,25.47658,1.183141945,0.444650203,1.183197621,0.444650203,0.354711814,2975.593003,0.220421295,1849.061796,29783,5
67.79223,25.48659,,67.79327,25.48659,1.183197621,0.444824911,1.183215772,0.444824911,0.115642728,2975.708646,0.071861491,1849.133657,29784,1
67.79327,25.4908,,67.79426,25.4908,1.183215772,0.444898389,1.183233051,0.444898389,0.110082994,2975.818729,0.06840662,1849.202064,29785,2
67.79426,25.49787,,67.79529,25.49787,1.183233051,0.445021784,1.183251028,0.445021784,0.114530811,2975.93326,0.071170535,1849.273234,29786,3
67.79529,25.50203,,67.79573,25.50203,1.183251028,0.445094389,1.183258707,0.445094389,0.048925862,2975.982186,0.030402996,1849.303637,29787,4
67.79573,25.50484,,67.79604,25.50484,1.183258707,0.445143433,1.183264118,0.445143433,0.034470404,2976.016656,0.021420237,1849.325057,29788,5
67.79604,25.50968,,67.7959,25.50968,1.183264118,0.445227907,1.183261674,0.445227907,0.015567363,2976.032223,0.009673707,1849.334731,29789,1
67.7959,25.51114,,67.79415,25.51114,1.183261674,0.445253389,1.183231131,0.445253389,0.194591125,2976.226815,0.120920776,1849.455652,29790,2
67.79415,25.51744,,67.79386,25.51744,1.183231131,0.445363345,1.18322607,0.445363345,0.032246434,2976.259061,0.020038241,1849.47569,29791,3
67.79386,25.51976,,67.79371,25.51976,1.18322607,0.445403836,1.183223452,0.445403836,0.016679189,2976.27574,0.010364607,1849.486055,29792,4
67.79371,25.52717,,67.79481,25.52717,1.183223452,0.445533165,1.18324265,0.445533165,0.12231447,2976.398055,0.076007375,1849.562062,29793,5
67.79481,25.54028,,67.79642,25.54028,1.18324265,0.445761978,1.18327075,0.445761978,0.179023834,2976.577078,0.111247113,1849.673309,29794,1
67.79642,25.55206,,67.79631,25.55206,1.18327075,0.445967578,1.18326883,0.445967578,0.012231558,2976.58931,0.007600806,1849.68091,29795,2
67.79631,25.55722,,67.7958,25.55722,1.18326883,0.446057637,1.183259929,0.446057637,0.05670944,2976.646019,0.035239785,1849.71615,29796,3
67.7958,25.56044,,67.79416,25.56044,1.183259929,0.446113836,1.183231306,0.446113836,0.182359686,2976.828379,0.113320044,1849.82947,29797,4
67.79416,25.56701,,67.79389,25.56701,1.183231306,0.446228504,1.183226593,0.446228504,0.030022678,2976.858402,0.018656378,1849.848126,29798,5
67.79389,25.56917,,67.79329,25.56917,1.183226593,0.446266204,1.183216121,0.446266204,0.066716958,2976.925119,0.041458553,1849.889585,29799,1
67.79329,25.58809,,67.79178,25.58809,1.183216121,0.44659642,1.183189767,0.44659642,0.16790434,2977.093023,0.104337354,1849.993922,29800,2
67.79178,25.59728,,67.79179,25.59728,1.183189767,0.446756816,1.183189941,0.446756816,0.001115237,2977.094138,0.000693019,1849.994615,29801,3
67.79179,25.60158,,67.79049,25.60158,1.183189941,0.446831865,1.183167252,0.446831865,0.144553418,2977.238692,0.089826869,1850.084442,29802,4
67.79049,25.60691,,67.79007,25.60691,1.183167252,0.446924891,1.183159922,0.446924891,0.046701895,2977.285394,0.029021002,1850.113463,29803,5
67.79007,25.61159,,67.79032,25.61159,1.183159922,0.447006572,1.183164285,0.447006572,0.027798702,2977.313192,0.017274378,1850.130737,29804,1
67.79032,25.63341,,67.79051,25.63341,1.183164285,0.447387403,1.183167601,0.447387403,0.021127317,2977.33432,0.013128716,1850.143866,29805,2
67.79051,25.63597,,67.79113,25.63597,1.183167601,0.447432083,1.183178422,0.447432083,0.068940808,2977.40326,0.042840474,1850.186707,29806,3
67.79113,25.64016,,67.80108,25.64016,1.183178422,0.447505213,1.183352082,0.447505213,1.106389519,2978.50965,0.687520971,1850.874228,29807,4
67.80108,25.68598,,67.80236,25.68598,1.183352082,0.448304923,1.183374423,0.448304923,0.142329511,2978.65198,0.088444912,1850.962673,29808,5
67.80236,25.68923,,67.80357,25.68923,1.183374423,0.448361646,1.183395541,0.448361646,0.13454586,2978.786525,0.083608077,1851.046281,29809,1
67.80357,25.69106,,67.80431,25.69106,1.183395541,0.448393585,1.183408457,0.448393585,0.082284262,2978.86881,0.051132223,1851.097413,29810,2
67.80431,25.69176,,67.80534,25.69176,1.183408457,0.448405803,1.183426433,0.448405803,0.114530771,2978.98334,0.071170511,1851.168583,29811,3
67.80534,25.69232,,67.80927,25.69232,1.183426433,0.448415576,1.183495025,0.448415576,0.436996055,2979.420336,0.271553505,1851.440137,29812,4
67.80927,25.69318,,67.80991,25.69318,1.183495025,0.448430586,1.183506195,0.448430586,0.071164756,2979.491501,0.044222456,1851.484359,29813,5
67.80991,25.69341,,67.81061,25.69341,1.183506195,0.448434601,1.183518412,0.448434601,0.077836408,2979.569338,0.048368284,1851.532728,29814,1
67.81061,25.6939,,67.81183,25.6939,1.183518412,0.448443153,1.183539705,0.448443153,0.135657791,2979.704995,0.084299041,1851.617027,29815,2
67.81183,25.69506,,67.82826,25.69506,1.183539705,0.448463398,1.183826463,0.448463398,1.826932646,2981.531928,1.135273323,1852.7523,29816,3
67.82826,25.71937,,67.82889,25.71937,1.183826463,0.448887688,1.183837458,0.448887688,0.070052794,2981.601981,0.043531473,1852.795831,29817,4
67.82889,25.72089,,67.82943,25.72089,1.183837458,0.448914217,1.183846883,0.448914217,0.060045356,2981.662026,0.037312756,1852.833144,29818,5
67.82943,25.7227,,67.82989,25.7227,1.183846883,0.448945808,1.183854912,0.448945808,0.051149778,2981.713176,0.031784959,1852.864929,29819,1
67.82989,25.72498,,67.83239,25.72498,1.183854912,0.448985601,1.183898545,0.448985601,0.277987331,2981.991163,0.172743972,1853.037673,29820,2
67.83239,25.75363,,67.83255,25.75363,1.183898545,0.449485638,1.183901338,0.449485638,0.017791189,2982.008955,0.011055614,1853.048729,29821,3
67.83255,25.75437,,67.83318,25.75437,1.183901338,0.449498553,1.183912333,0.449498553,0.070052794,2982.079007,0.043531473,1853.09226,29822,4
67.83318,25.75612,,67.83512,25.75612,1.183912333,0.449529097,1.183946192,0.449529097,0.21571815,2982.294725,0.13404931,1853.22631,29823,5
67.83512,25.75871,,67.83571,25.75871,1.183946192,0.449574301,1.18395649,0.449574301,0.065604962,2982.36033,0.040767547,1853.267077,29824,1
67.83571,25.76034,,67.83607,25.76034,1.18395649,0.449602749,1.183962773,0.449602749,0.040030288,2982.400361,0.024875202,1853.291952,29825,2
67.83607,25.76237,,67.83778,25.76237,1.183962773,0.44963818,1.183992618,0.44963818,0.190143339,2982.590504,0.118156879,1853.410109,29826,3
67.83778,25.79412,,67.83759,25.79412,1.183992618,0.450192322,1.183989302,0.450192322,0.021127104,2982.611631,0.013128583,1853.423238,29827,4
67.83759,25.79707,,67.82022,25.79707,1.183989302,0.450243809,1.183686138,0.450243809,1.931455875,2984.543087,1.200225052,1854.623463,29828,5
67.82022,25.91188,,67.82006,25.91188,1.183686138,0.452247621,1.183683346,0.452247621,0.017791189,2984.560878,0.011055614,1854.634518,29829,1
67.82006,25.91444,,67.82095,25.91444,1.183683346,0.452292302,1.183698879,0.452292302,0.09896348,2984.659842,0.061496848,1854.696015,29830,2
67.82095,25.94355,,67.82332,25.94355,1.183698879,0.452800367,1.183740244,0.452800367,0.263531974,2984.923374,0.163761275,1854.859777,29831,3
67.82332,25.95932,,67.82685,25.95932,1.183740244,0.453075606,1.183801854,0.453075606,0.392518092,2985.315892,0.243914476,1855.103691,29832,4
67.82685,25.97432,,67.82717,25.97432,1.183801854,0.453337405,1.183807439,0.453337405,0.035582378,2985.351474,0.022111228,1855.125802,29833,5
67.82717,25.97643,,67.82736,25.97643,1.183807439,0.453374231,1.183810755,0.453374231,0.02112689,2985.372601,0.013128451,1855.138931,29834,1
67.82736,25.97968,,67.82727,25.97968,1.183810755,0.453430955,1.183809184,0.453430955,0.010007459,2985.382609,0.00621873,1855.145149,29835,2
67.82727,26.00006,,67.82762,26.00006,1.183809184,0.453786653,1.183815293,0.453786653,0.038918262,2985.421527,0.024184178,1855.169334,29836,3
67.82762,26.00527,,67.83039,26.00527,1.183815293,0.453877584,1.183863638,0.453877584,0.308009948,2985.729537,0.191400312,1855.360734,29837,4
67.83039,26.02648,,67.83064,26.02648,1.183863638,0.454247769,1.183868002,0.454247769,0.027798702,2985.757335,0.017274378,1855.378008,29838,5
67.83064,26.03053,,67.83072,26.03053,1.183868002,0.454318455,1.183869398,0.454318455,0.008895594,2985.766231,0.005527807,1855.383536,29839,1
67.83072,26.05319,,67.83093,26.05319,1.183869398,0.454713946,1.183873063,0.454713946,0.023350996,2985.789582,0.014510531,1855.398047,29840,2
67.83093,26.05439,,67.83124,26.05439,1.183873063,0.45473489,1.183878474,0.45473489,0.034470535,2985.824053,0.021420318,1855.419467,29841,3
67.83124,26.05544,,67.83177,26.05544,1.183878474,0.454753216,1.183887724,0.454753216,0.058933337,2985.882986,0.036621736,1855.456089,29842,4
67.83177,26.05636,,67.83796,26.05636,1.183887724,0.454769273,1.18399576,0.454769273,0.688296598,2986.571282,0.427714053,1855.883803,29843,5
67.83796,26.06256,,67.83877,26.06256,1.18399576,0.454877483,1.184009897,0.454877483,0.090067835,2986.66135,0.055969009,1855.939772,29844,1
67.83877,26.06387,,67.83925,26.06387,1.184009897,0.454900347,1.184018275,0.454900347,0.053373567,2986.714724,0.033166842,1855.972939,29845,2
67.83925,26.06513,,67.83979,26.06513,1.184018275,0.454922338,1.184027699,0.454922338,0.060045281,2986.774769,0.037312709,1856.010251,29846,3
67.83979,26.06743,,67.84328,26.06743,1.184027699,0.454962481,1.184088611,0.454962481,0.3880703,2987.162839,0.241150576,1856.251402,29847,4
67.84328,26.09581,,67.84366,26.09581,1.184088611,0.455457805,1.184095244,0.455457805,0.042253994,2987.205093,0.026257034,1856.277659,29848,5
67.84366,26.09748,,67.84405,26.09748,1.184095244,0.455486952,1.18410205,0.455486952,0.043366004,2987.248459,0.026948047,1856.304607,29849,1
67.84405,26.0986,,67.86167,26.0986,1.18410205,0.4555065,1.184409577,0.4555065,1.959254606,2989.207714,1.217499448,1857.522106,29850,2
67.86167,26.13601,,67.86227,26.13601,1.184409577,0.456159428,1.184420049,0.456159428,0.066716891,2989.274431,0.041458511,1857.563565,29851,3
67.86227,26.13755,,67.86301,26.13755,1.184420049,0.456186306,1.184432965,0.456186306,0.082284262,2989.356715,0.051132223,1857.614697,29852,4
67.86301,26.14013,,67.8635,26.14013,1.184432965,0.456231335,1.184441517,0.456231335,0.054485501,2989.411201,0.033857808,1857.648555,29853,5
67.8635,26.1426,,67.86996,26.1426,1.184441517,0.456274445,1.184554265,0.456274445,0.71831923,2990.12952,0.446370402,1858.094925,29854,1
67.86996,26.19829,,67.87002,26.19829,1.184554265,0.457246419,1.184555312,0.457246419,0.006671189,2990.136191,0.00414554,1858.099071,29855,2
67.87002,26.2299,,67.8696,26.2299,1.184555312,0.457798117,1.184547982,0.457798117,0.046701895,2990.182893,0.029021002,1858.128092,29856,3
67.8696,26.233,,67.86875,26.233,1.184547982,0.457852223,1.184533147,0.457852223,0.094515706,2990.277409,0.058732959,1858.186825,29857,4
67.86875,26.23599,,67.86627,26.23599,1.184533147,0.457904408,1.184489863,0.457904408,0.275763428,2990.553172,0.171362017,1858.358187,29858,5
67.86627,26.24158,,67.86565,26.24158,1.184489863,0.458001972,1.184479042,0.458001972,0.068940873,2990.622113,0.042840514,1858.401027,29859,1
67.86565,26.24258,,67.86529,26.24258,1.184479042,0.458019425,1.184472758,0.458019425,0.040030175,2990.662143,0.024875132,1858.425903,29860,2
67.86529,26.24301,,67.86464,26.24301,1.184472758,0.45802693,1.184461414,0.45802693,0.072276693,2990.73442,0.044913425,1858.470816,29861,3
67.86464,26.24352,,67.86149,26.24352,1.184461414,0.458035831,1.184406436,0.458035831,0.35026401,2991.084684,0.217657388,1858.688473,29862,4
67.86149,26.24497,,67.86121,26.24497,1.184406436,0.458061139,1.184401549,0.458061139,0.031134436,2991.115818,0.019347235,1858.707821,29863,5
67.86121,26.24519,,67.8605,26.24519,1.184401549,0.458064978,1.184389157,0.458064978,0.07894839,2991.194767,0.049059281,1858.75688,29864,1
67.8605,26.24602,,67.85471,26.24602,1.184389157,0.458079465,1.184288102,0.458079465,0.643818631,2991.838585,0.400075021,1859.156955,29865,2
67.85471,26.25704,,67.85404,26.25704,1.184288102,0.4582718,1.184276409,0.4582718,0.074500623,2991.913086,0.046295395,1859.20325,29866,3
67.85404,26.2589,,67.85348,26.2589,1.184276409,0.458304263,1.184266635,0.458304263,0.062269161,2991.975355,0.038694649,1859.241945,29867,4
67.85348,26.26208,,67.85336,26.26208,1.184266635,0.458359764,1.184264541,0.458359764,0.013343729,2991.988699,0.00829192,1859.250237,29868,5
67.85336,26.26445,,67.85437,26.26445,1.184264541,0.458401129,1.184282168,0.458401129,0.112306852,2992.101006,0.069788546,1859.320025,29869,1
67.85437,26.28703,,67.85376,26.28703,1.184282168,0.458795224,1.184271522,0.458795224,0.067828862,2992.168835,0.0421495,1859.362175,29870,2
67.85376,26.2952,,67.85339,26.2952,1.184271522,0.458937817,1.184265064,0.458937817,0.041142268,2992.209977,0.025566197,1859.387741,29871,3
67.85339,26.29741,,67.85277,26.29741,1.184265064,0.458976389,1.184254243,0.458976389,0.068940939,2992.278918,0.042840555,1859.430582,29872,4
67.85277,26.29943,,67.85219,26.29943,1.184254243,0.459011645,1.18424412,0.459011645,0.064493077,2992.343411,0.040076612,1859.470658,29873,5
67.85219,26.3006,,67.85182,26.3006,1.18424412,0.459032065,1.184237662,0.459032065,0.041142159,2992.384553,0.025566129,1859.496224,29874,1
67.85182,26.30114,,67.85118,26.30114,1.184237662,0.45904149,1.184226492,0.45904149,0.071164756,2992.455718,0.044222456,1859.540447,29875,2
67.85118,26.30173,,67.85044,26.30173,1.184226492,0.459051787,1.184213577,0.459051787,0.082284262,2992.538002,0.051132223,1859.591579,29876,3
67.85044,26.30213,,67.84976,26.30213,1.184213577,0.459058769,1.184201709,0.459058769,0.075612493,2992.613615,0.046986323,1859.638565,29877,4
67.84976,26.30266,,67.84906,26.30266,1.184201709,0.459068019,1.184189491,0.459068019,0.077836466,2992.691451,0.04836832,1859.686934,29878,5
67.84906,26.30361,,67.84864,26.30361,1.184189491,0.4590846,1.184182161,0.4590846,0.046701799,2992.738153,0.029020942,1859.715955,29879,1
67.84864,26.30437,,67.84796,26.30437,1.184182161,0.459097864,1.184170293,0.459097864,0.075612553,2992.813765,0.04698636,1859.762941,29880,2
67.84796,26.30608,,67.84449,26.30608,1.184170293,0.459127709,1.18410973,0.459127709,0.38584639,2993.199612,0.239768617,1860.00271,29881,3
67.84449,26.31761,,67.84397,26.31761,1.18410973,0.459328946,1.184100654,0.459328946,0.057821364,2993.257433,0.035930746,1860.03864,29882,4
67.84397,26.32112,,67.84364,26.32112,1.184100654,0.459390207,1.184094895,0.459390207,0.036694304,2993.294127,0.02280219,1860.061443,29883,5
67.84364,26.32634,,67.84371,26.32634,1.184094895,0.459481313,1.184096116,0.459481313,0.007783537,2993.301911,0.004836764,1860.066279,29884,1
67.84371,26.32895,,67.844,26.32895,1.184096116,0.459526866,1.184101178,0.459526866,0.032246434,2993.334157,0.020038241,1860.086318,29885,2
67.844,26.33159,,67.84435,26.33159,1.184101178,0.459572943,1.184107286,0.459572943,0.038918146,2993.373076,0.024184106,1860.110502,29886,3
67.84435,26.33325,,67.84979,26.33325,1.184107286,0.459601915,1.184202232,0.459601915,0.604900394,2993.977976,0.375890858,1860.486393,29887,4
67.84979,26.34818,,67.85055,26.34818,1.184202232,0.459862493,1.184215497,0.459862493,0.084508147,2994.062484,0.052514167,1860.538907,29888,5
67.85055,26.3515,,67.85286,26.3515,1.184215497,0.459920438,1.184255814,0.459920438,0.256860287,2994.319344,0.159615425,1860.698522,29889,1
67.85286,26.37104,,67.85298,26.37104,1.184255814,0.460261475,1.184257908,0.460261475,0.013343729,2994.332688,0.00829192,1860.706814,29890,2
67.85298,26.37453,,67.85257,26.37453,1.184257908,0.460322387,1.184250752,0.460322387,0.045589903,2994.378278,0.028329999,1860.735144,29891,3
67.85257,26.38832,,67.85228,26.38832,1.184250752,0.460563068,1.184245691,0.460563068,0.032246434,2994.410524,0.020038241,1860.755182,29892,4
67.85228,26.39075,,67.85158,26.39075,1.184245691,0.46060548,1.184233474,0.46060548,0.077836466,2994.488361,0.04836832,1860.803551,29893,5
67.85158,26.39379,,67.84686,26.39379,1.184233474,0.460658538,1.184151094,0.460658538,0.524840056,2995.013201,0.326140603,1861.129691,29894,1
67.84686,26.40494,,67.84616,26.40494,1.184151094,0.460853142,1.184138877,0.460853142,0.077836408,2995.091037,0.048368284,1861.178059,29895,2
67.84616,26.40743,,67.84568,26.40743,1.184138877,0.4608966,1.184130499,0.4608966,0.053373567,2995.144411,0.033166842,1861.211226,29896,3
67.84568,26.41075,,67.84559,26.41075,1.184130499,0.460954545,1.184128928,0.460954545,0.010007459,2995.154418,0.00621873,1861.217445,29897,4
67.84559,26.41325,,67.84753,26.41325,1.184128928,0.460998179,1.184162788,0.460998179,0.215718171,2995.370137,0.134049323,1861.351494,29898,5
67.84753,26.44082,,67.8479,26.44082,1.184162788,0.461479366,1.184169246,0.461479366,0.041142049,2995.411279,0.025566061,1861.37706,29899,1
67.8479,26.44331,,67.85188,26.44331,1.184169246,0.461522825,1.18423871,0.461522825,0.442555807,2995.853834,0.275008388,1861.652069,29900,2
67.85188,26.46175,,67.85243,26.46175,1.18423871,0.461844663,1.184248309,0.461844663,0.061157198,2995.914992,0.038003665,1861.690072,29901,3
67.85243,26.46675,,67.8527,26.46675,1.184248309,0.46193193,1.184253021,0.46193193,0.030022678,2995.945014,0.018656378,1861.708729,29902,4
67.8527,26.4736,,67.85306,26.4736,1.184253021,0.462051485,1.184259305,0.462051485,0.040030063,2995.985044,0.024875062,1861.733604,29903,5
67.85306,26.47685,,67.85575,26.47685,1.184259305,0.462108208,1.184306254,0.462108208,0.299114353,2996.284159,0.185872504,1861.919476,29904,1
67.85575,26.49028,,67.8561,26.49028,1.184306254,0.462342606,1.184312363,0.462342606,0.038918146,2996.323077,0.024184106,1861.943661,29905,2
67.8561,26.49344,,67.85611,26.49344,1.184312363,0.462397758,1.184312537,0.462397758,0.001115237,2996.324192,0.000693019,1861.944354,29906,3
67.85611,26.49654,,67.85422,26.49654,1.184312537,0.462451863,1.18427955,0.462451863,0.210158404,2996.534351,0.130594432,1862.074948,29907,4
67.85422,26.52021,,67.85367,26.52021,1.18427955,0.462864983,1.184269951,0.462864983,0.061157272,2996.595508,0.03800371,1862.112952,29908,5
67.85367,26.52272,,67.85185,26.52272,1.184269951,0.462908791,1.184238186,0.462908791,0.202374757,2996.797883,0.125757599,1862.238709,29909,1
67.85185,26.5284,,67.8501,26.5284,1.184238186,0.463007925,1.184207643,0.463007925,0.194591148,2996.992474,0.12092079,1862.35963,29910,2
67.8501,26.53641,,67.84873,26.53641,1.184207643,0.463147726,1.184183732,0.463147726,0.152337079,2997.144811,0.09466371,1862.454294,29911,3
67.84873,26.55084,,67.84918,26.55084,1.184183732,0.463399577,1.184191586,0.463399577,0.050037657,2997.194848,0.031093876,1862.485388,29912,4
67.84918,26.58375,,67.84862,26.58375,1.184191586,0.463973965,1.184181812,0.463973965,0.062269089,2997.257118,0.038694604,1862.524082,29913,5
67.84862,26.59266,,67.8486,26.59266,1.184181812,0.464129474,1.184181463,0.464129474,0.002222378,2997.25934,0.001381007,1862.525463,29914,1
67.8486,26.59736,,67.84898,26.59736,1.184181463,0.464211504,1.184188095,0.464211504,0.0422541,2997.301594,0.0262571,1862.55172,29915,2
67.84898,26.60448,,67.84882,26.60448,1.184188095,0.464335772,1.184185303,0.464335772,0.017791189,2997.319385,0.011055614,1862.562776,29916,3
67.84882,26.60991,,67.84844,26.60991,1.184185303,0.464430543,1.18417867,0.464430543,0.042253994,2997.361639,0.026257034,1862.589033,29917,4
67.84844,26.6136,,67.84777,26.6136,1.18417867,0.464494946,1.184166977,0.464494946,0.074500562,2997.43614,0.046295358,1862.635328,29918,5
67.84777,26.61745,,67.84403,26.61745,1.184166977,0.464562141,1.184101701,0.464562141,0.415869022,2997.852009,0.258424966,1862.893753,29919,1
67.84403,26.63258,,67.8434,26.63258,1.184101701,0.464826209,1.184090706,0.464826209,0.07005273,2997.922061,0.043531433,1862.937285,29920,2
67.8434,26.6366,,67.8423,26.6366,1.184090706,0.464896372,1.184071507,0.464896372,0.122314433,2998.044376,0.076007352,1863.013292,29921,3
67.8423,26.65631,,67.84243,26.65631,1.184071507,0.465240376,1.184073776,0.465240376,0.014455438,2998.058831,0.008982747,1863.022275,29922,4
67.84243,26.66543,,67.84228,26.66543,1.184073776,0.46539955,1.184071158,0.46539955,0.016679459,2998.075511,0.010364775,1863.03264,29923,5
67.84228,26.66723,,67.84051,26.66723,1.184071158,0.465430966,1.184040266,0.465430966,0.196815023,2998.272326,0.122302727,1863.154942,29924,1
67.84051,26.67732,,67.83903,26.67732,1.184040266,0.46560707,1.184014435,0.46560707,0.16456847,2998.436894,0.102264413,1863.257207,29925,2
67.83903,26.69124,,67.83907,26.69124,1.184014435,0.465850019,1.184015133,0.465850019,0.004447797,2998.441342,0.002763904,1863.259971,29926,3
67.83907,26.69597,,67.83925,26.69597,1.184015133,0.465932574,1.184018275,0.465932574,0.020014919,2998.461357,0.012437461,1863.272408,29927,4
67.83925,26.69599,,67.83952,26.69599,1.184018275,0.465932923,1.184022987,0.465932923,0.030022678,2998.49138,0.018656378,1863.291065,29928,5
67.83952,26.69619,,67.83961,26.69619,1.184022987,0.465936413,1.184024558,0.465936413,0.010007459,2998.501387,0.00621873,1863.297283,29929,1
67.83961,26.69617,,67.83974,26.69617,1.184024558,0.465936064,1.184026827,0.465936064,0.014455438,2998.515843,0.008982747,1863.306266,29930,2
67.83974,26.6962,,67.83982,26.6962,1.184026827,0.465936588,1.184028223,0.465936588,0.008895594,2998.524738,0.005527807,1863.311794,29931,3
67.83982,26.69627,,67.83992,26.69627,1.184028223,0.46593781,1.184029968,0.46593781,0.011119189,2998.535857,0.00690957,1863.318703,29932,4
67.83992,26.69657,,67.84001,26.69657,1.184029968,0.465943045,1.184031539,0.465943045,0.010007459,2998.545865,0.00621873,1863.324922,29933,5
67.84001,26.69656,,67.84135,26.69656,1.184031539,0.465942871,1.184054926,0.465942871,0.149001185,2998.694866,0.092590753,1863.417513,29934,1
67.84135,26.69701,,67.8416,26.69701,1.184054926,0.465950725,1.18405929,0.465950725,0.027798702,2998.722665,0.017274378,1863.434787,29935,2
67.8416,26.69721,,67.84226,26.69721,1.18405929,0.465954216,1.184070809,0.465954216,0.073388608,2998.796053,0.045604379,1863.480392,29936,3
67.84226,26.69661,,67.84274,26.69661,1.184070809,0.465943744,1.184079187,0.465943744,0.053373567,2998.849427,0.033166842,1863.513558,29937,4
67.84274,26.69601,,67.84305,26.69601,1.184079187,0.465933272,1.184084597,0.465933272,0.034470404,2998.883897,0.021420237,1863.534979,29938,5
67.84305,26.69503,,67.84665,26.69503,1.184084597,0.465916167,1.184147429,0.465916167,0.400301728,2999.284199,0.248751302,1863.78373,29939,1
67.84665,26.67301,,67.84729,26.67301,1.184147429,0.465531846,1.184158599,0.465531846,0.071164756,2999.355364,0.044222456,1863.827952,29940,2
67.84729,26.6708,,67.86578,26.6708,1.184158599,0.465493274,1.18448131,0.465493274,2.055994195,3001.411358,1.277614349,1865.105567,29941,3
67.86578,26.62728,,67.86599,26.62728,1.18448131,0.464733707,1.184484976,0.464733707,0.023350803,3001.434709,0.014510411,1865.120077,29942,4
67.86599,26.62696,,67.8666,26.62696,1.184484976,0.464728122,1.184495622,0.464728122,0.067828929,3001.502538,0.042149541,1865.162227,29943,5
67.8666,26.62636,,67.87173,26.62636,1.184495622,0.46471765,1.184585158,0.46471765,0.57042997,3002.072968,0.354470609,1865.516697,29944,1
67.87173,26.62392,,67.87236,26.62392,1.184585158,0.464675064,1.184596153,0.464675064,0.07005273,3002.14302,0.043531433,1865.560229,29945,2
67.87236,26.62378,,67.88222,26.62378,1.184596153,0.46467262,1.184768243,0.46467262,1.096381975,3003.239402,0.681302188,1866.241531,29946,3
67.88222,26.62359,,67.88266,26.62359,1.184768243,0.464669304,1.184775922,0.464669304,0.048925677,3003.288328,0.030402881,1866.271934,29947,4
67.88266,26.62329,,67.883,26.62329,1.184775922,0.464664068,1.184781856,0.464664068,0.037806306,3003.326134,0.023493198,1866.295427,29948,5
67.883,26.62277,,67.88329,26.62277,1.184781856,0.464654993,1.184786918,0.464654993,0.032246434,3003.358381,0.020038241,1866.315465,29949,1
67.88329,26.62189,,67.88364,26.62189,1.184786918,0.464639634,1.184793026,0.464639634,0.038918378,3003.397299,0.02418425,1866.33965,29950,2
67.88364,26.61982,,67.88401,26.61982,1.184793026,0.464603505,1.184799484,0.464603505,0.041142159,3003.438441,0.025566129,1866.365216,29951,3
67.88401,26.61868,,67.8844,26.61868,1.184799484,0.464583609,1.184806291,0.464583609,0.043366004,3003.481807,0.026948047,1866.392164,29952,4
67.8844,26.6181,,67.88499,26.6181,1.184806291,0.464573486,1.184816588,0.464573486,0.065605031,3003.547412,0.04076759,1866.432931,29953,5
67.88499,26.61771,,67.88534,26.61771,1.184816588,0.464566679,1.184822697,0.464566679,0.038918378,3003.586331,0.02418425,1866.457116,29954,1
67.88534,26.6172,,67.88557,26.6172,1.184822697,0.464557778,1.184826711,0.464557778,0.025574801,3003.611906,0.015892425,1866.473008,29955,2
67.88557,26.61656,,67.88736,26.61656,1.184826711,0.464546608,1.184857952,0.464546608,0.199038888,3003.810944,0.123684658,1866.596693,29956,3
67.88736,26.60799,,67.88765,26.60799,1.184857952,0.464397033,1.184863014,0.464397033,0.032246434,3003.843191,0.020038241,1866.616731,29957,4
67.88765,26.60432,,67.88906,26.60432,1.184863014,0.464332979,1.184887623,0.464332979,0.156784833,3003.999976,0.097427586,1866.714159,29958,5
67.88906,26.59534,,67.8893,26.59534,1.184887623,0.464176249,1.184891812,0.464176249,0.026686783,3004.026662,0.016583421,1866.730742,29959,1
67.8893,26.59478,,67.89133,26.59478,1.184891812,0.464166475,1.184927242,0.464166475,0.225725696,3004.252388,0.140268094,1866.87101,29960,2
67.89133,26.5922,,67.89223,26.5922,1.184927242,0.464121445,1.18494295,0.464121445,0.100075404,3004.352464,0.062187808,1866.933198,29961,3
67.89223,26.5914,,67.89453,26.5914,1.18494295,0.464107483,1.184983093,0.464107483,0.255748328,3004.608212,0.158924443,1867.092122,29962,4
67.89453,26.59034,,67.89496,26.59034,1.184983093,0.464088982,1.184990598,0.464088982,0.047813755,3004.656026,0.029711922,1867.121834,29963,5
